,word,Median_Frequency,Tau
9601,anvil,0.2881151721908887,0.595543380509132
9602,prin,0.2382530824051328,0.4918259841702316
9603,undetermin,0.2853335707910913,0.5897955788944819
9604,std,0.29202744506574796,0.603753416571421
9605,patriarch,0.43536965973927705,0.9019964324071796
9606,constrain,0.3846703281809208,0.7966588637994821
9607,thug,0.3429347361027666,0.7098473129443506
9608,pegasu,0.2469577506236611,0.5101346338919729
9609,coven,0.4033749357173966,0.8356956760387872
9610,sweetheart,0.33115188779361315,0.6854170094774533
9611,screw,0.3965933894453476,0.8216718573344372
9612,spilt,0.16358573501143647,0.3367156192908151
9613,patholog,0.3983656312347725,0.825425547139501
9614,foul,0.3965420827006225,0.8216864166186019
9615,alcatraz,0.21097806190910906,0.435446190200608
9616,pelican,0.284001343825802,0.587497491023103
9617,scoop,0.3330010633469576,0.6895125565036823
9618,quadrant,0.33504228032123395,0.6937665183983005
9619,orc,0.2952657212796024,0.610980168100937
9620,darkli,0.2752629199763079,0.5693406284888198
9621,entrant,0.3516193353239788,0.7283133100108683
9622,parchment,0.3172842677785613,0.6568846402508414
9623,incredul,0.2331236267710386,0.4816680777960589
9624,rivalri,0.427373290495245,0.8861601052494866
9625,postmodern,0.3795055338336352,0.7864867909334958
9626,avers,0.3654198240193552,0.7571788315874043
9627,harmon,0.4153321091303378,0.8611130950204394
9628,bloom,0.37699670348298975,0.7812969125316241
9629,hymn,0.4115137569481492,0.8535081408484716
9630,nylon,0.33178498111391197,0.687455105195999
9631,letterhead,0.19306781691677288,0.3984899739467262
9632,unduli,0.27703973986615604,0.5734407119784215
9633,erotica,0.2788461616662823,0.5772360159322893
9634,pelt,0.3003494212965272,0.6220445115167589
9635,homeown,0.3307835471778225,0.6854725448965403
9636,shin,0.32119134538769945,0.6655101844382079
9637,implicit,0.3864774035683988,0.8015956914896847
9638,demarc,0.3367603782980019,0.6980525027336583
9639,с,0.20762701030599084,0.4290156180080902
9640,yi,0.2677448884933419,0.554379672363394
9641,hologram,0.3110634599032778,0.6447212773321315
9642,brooklyn,0.2834643010807165,0.5872235120090903
9643,lenin,0.3270292631951902,0.6780557634574303
9644,superstit,0.34167328079762405,0.7086307818910696
9645,awok,0.27160712066602266,0.5625873041032015
9646,sang,0.4319379982857508,0.8968961868638298
9647,quak,0.3392068616582298,0.7035913280860522
9648,anthoni,0.2864697293417581,0.5936808157619603
9649,pol,0.2950269018096664,0.6115660325995932
9650,asymmetr,0.3738123487734133,0.7758772591823709
9651,elv,0.32787252035139136,0.6801149340068329
9652,boutiqu,0.3475304510692643,0.7211441725452419
9653,suffix,0.4094776691722611,0.8504904154834073
9654,overdos,0.3657468645821875,0.7593110630812424
9655,mph,0.3911964991932497,0.8124582272471329
9656,granit,0.4001974448843095,0.8312386928842093
9657,merciless,0.24348236770766274,0.5042970024172269
9658,revitalis,0.268216609616843,0.5559659915722155
9659,autism,0.3971608609903223,0.8251180309753772
9660,layoff,0.30988789867325306,0.6430145955033565
9661,undu,0.3112783771425521,0.6460273739851251
9662,freeway,0.3294472097079787,0.6839603987535519
9663,infrar,0.3894192315790712,0.8091685162865853
9664,cruz,0.26730868209884384,0.5543692297398953
9665,deput,0.30338511999000384,0.6297069439136789
9666,coars,0.3647906062388869,0.7579271894363738
9667,stylis,0.2884997726969689,0.5986637257084075
9668,tardi,0.26136283836410856,0.5420094752934388
9669,hungari,0.2738324608421221,0.5680629724996429
9670,plume,0.3484946312940621,0.7240162506495388
9671,consort,0.36503383205374906,0.7585743970170628
9672,comatos,0.2715584411449841,0.5634142690467776
9673,bemoan,0.2540787122846717,0.5269152857290573
9674,austin,0.2971106358645149,0.6168060730436669
9675,quarri,0.3848783937130634,0.8001258420680976
9676,tenni,0.4335159958589312,0.901738037087204
9677,joseon,0.3029418328262463,0.6290820502160677
9678,minu,0.3808297013040684,0.7918057040790686
9679,liver,0.4181252539230103,0.8697335733877212
9680,stonemason,0.2472581393465334,0.512864277378036
9681,venic,0.3291138645221171,0.6838793892710493
9682,morgu,0.2768365197860948,0.5747312576298053
9683,thinner,0.33371239183074103,0.6936235225325365
9684,refriger,0.3915489981290589,0.8145372776591268
9685,rupe,0.33169036750220515,0.6894578157738892
9686,nurseri,0.3783083968141644,0.7868983842618247
9687,chauffeur,0.2910985695655297,0.6046982041504093
9688,lei,0.25677912250558965,0.5330426993806585
9689,reposit,0.28237473870836205,0.5865716716905603
9690,midwint,0.20820494158067224,0.4315759726637185
9691,recalcitr,0.22157798466254308,0.4595424249129096
9692,dichotomi,0.3210444146326873,0.6674837405082081
9693,idl,0.3708222540810567,0.7717116302941937
9694,ly,0.2858442581106012,0.5940384550915927
9695,valedictorian,0.27518429964222724,0.5717586287956998
9696,gratifi,0.25494209874518503,0.5294625559804856
9697,semit,0.3716480413468557,0.7735333054546314
9698,cann,0.3696128504456931,0.7692947622310359
9699,unevenli,0.2419522678072029,0.5023513260347859
9700,gunfight,0.2976302794620528,0.6188468044753989
9701,carl,0.2558217937766756,0.5314292142468268
9702,banal,0.2756254479162952,0.5729491823309688
9703,ware,0.34032594845121444,0.7083168521024952
9704,lizard,0.3638622295465313,0.7576041068374888
9705,tea,0.44812371725780464,0.933956941850736
9706,novic,0.36393609518532055,0.7578201865233427
9707,latent,0.3515199902904004,0.7318425305878795
9708,balk,0.2654312057934841,0.5517251927842738
9709,mousetrap,0.21551686526087888,0.4473323451739029
9710,clergi,0.4249803739377492,0.8858526978541336
9711,greas,0.33909394543263505,0.7060967490459913
9712,simpler,0.3976730889231189,0.8287214904720309
9713,softer,0.3362728856547471,0.7002220684907763
9714,forgav,0.2501267641575071,0.5199164616131629
9715,criterion,0.39473051175038665,0.8226550436673856
9716,frost,0.3755343027975479,0.7824960330827092
9717,troublemak,0.2596150587626047,0.5398372966121396
9718,strata,0.3467106925079858,0.7221655362011715
9719,sideway,0.31428427724123353,0.6543818060730086
9720,grievanc,0.3486807028123522,0.7264230950167367
9721,grit,0.3149349805469496,0.6558268901161152
9722,livr,0.28819665799957883,0.5998521322516299
9723,incest,0.3301546917731546,0.6877147152708132
9724,granada,0.25936071982443043,0.5394820151841476
9725,numb,0.31901795563430835,0.6644094542220442
9726,eyebal,0.26501993694266235,0.5513640064302905
9727,chisel,0.28855471065407856,0.6006594958214061
9728,hockey,0.4339167687902568,0.9050917566240968
9729,secondarili,0.23374264589955,0.4859060185469476
9730,patrick,0.26960505761511155,0.5610186564516503
9731,bertha,0.1810649785034082,0.3756122756897925
9732,waterg,0.3117402935184682,0.6493547758180996
9733,fbi,0.2491249683203885,0.5182057643690384
9734,irrever,0.28699735542290417,0.5975997212776027
9735,hamlet,0.3963382631989552,0.8266606577153716
9736,disobey,0.3160078240259113,0.658452022837797
9737,dap,0.2536708304003004,0.527869786539627
9738,germ,0.3353839698854689,0.6992045505504025
9739,handmad,0.3153619923068096,0.6572904103846524
9740,stipend,0.3127745000762806,0.6519762287485087
9741,trench,0.4081401777940041,0.8519092245092581
9742,bandwidth,0.3771489643009393,0.7870566980619954
9743,higgin,0.195508968676413,0.4062762925039273
9744,llc,0.2822204332737619,0.5880935939455108
9745,malaria,0.3928069323483322,0.8199727445308559
9746,tonn,0.4235396268802043,0.8844360890606436
9747,rss,0.2432243154258009,0.5063868692321607
9748,ontolog,0.3836677564313842,0.8009368710416014
9749,hassl,0.2311355993131801,0.4810949043893084
9750,sympathis,0.2871321239262209,0.598546368485217
9751,modal,0.3824090075632913,0.7983643503866586
9752,rearrang,0.3696464131446428,0.7716419439471403
9753,slider,0.30216122307522386,0.6301371033378766
9754,weaponri,0.3689137206950557,0.7701827775067744
9755,shaman,0.3857925206398067,0.8055908013120492
9756,reed,0.3673315104143687,0.7668852174264021
9757,disengag,0.32392794372583433,0.6758955711657085
9758,lc,0.284974093094551,0.5942498728359474
9759,occult,0.3735758468362616,0.7801528283837442
9760,wastewat,0.363371113866197,0.7587977227493957
9761,firework,0.376217265746315,0.7857575254981695
9762,amic,0.31869265520590784,0.6650874566169666
9763,volga,0.3105736457219057,0.6480546656175095
9764,muscular,0.3618244307564097,0.7556676838301418
9765,flout,0.2310858803889123,0.4813886163611966
9766,td,0.28243774269331545,0.5892253471818855
9767,folklorist,0.30656560106137665,0.6398854733913859
9768,peacemak,0.2743610194123126,0.5723356318578074
9769,moistur,0.3866885452967451,0.8081336176861132
9770,unencumb,0.1956955323038861,0.4072187757180007
9771,mend,0.323754166524753,0.6760976815481039
9772,microb,0.32445549670914464,0.6775711953311195
9773,vocat,0.4013256256088957,0.8390269919042473
9774,beaux,0.2787155267005573,0.5816118309477128
9775,sank,0.3830739135934608,0.8008105142611329
9776,affix,0.3580842842716337,0.7483685224396647
9777,imaginari,0.3966735142085138,0.8294800914215741
9778,rpg,0.34239379475880505,0.7155103996930776
9779,agnost,0.3300639669538732,0.6896423983961073
9780,jule,0.1934038334150534,0.4026316732682192
9781,dept,0.2258941838958132,0.470875140547774
9782,convincingli,0.2973746891596463,0.6210839270768858
9783,proscrib,0.28298699083703194,0.5908697213573381
9784,mod,0.3925097068684307,0.8210008444951231
9785,rung,0.28485026038728856,0.5948461193348374
9786,ela,0.2282912524261313,0.4760386531678701
9787,easiest,0.31601758209953434,0.6604038870514731
9788,rework,0.3767400171127001,0.7880121245269209
9789,pur,0.22008043004251945,0.4588687464135306
9790,subsidi,0.4172157599025651,0.8730917630658288
9791,encas,0.3150223402856306,0.6583738498749115
9792,teddi,0.31010750115122043,0.6480523192745452
9793,xix,0.2457231121925383,0.5127809201103666
9794,marco,0.27051235338432555,0.5648928964809854
9795,intuit,0.4086502666262438,0.8552429468994521
9796,jesu,0.4097709284565151,0.8576571306438507
9797,basel,0.21091245451216267,0.439739399221443
9798,bengal,0.33022795608895805,0.6905213700208901
9799,disinform,0.2975295317764671,0.6218076421254985
9800,owen,0.2749789065600191,0.5744657117481154
9801,punctual,0.22130474863123528,0.4616639987014898
9802,blockad,0.40352545202696505,0.8447447809458972
9803,worldview,0.34462761521315977,0.7209889942000431
9804,philolog,0.353571835410029,0.7398629766073932
9805,hb,0.2518177524080708,0.5259343177771454
9806,mv,0.3348793512781855,0.7005970485176698
9807,mahogani,0.2928562183589809,0.6122386637911706
9808,comeback,0.3676223944963201,0.7694935260417104
9809,debilit,0.30682167138507066,0.6416738344455816
9810,castrat,0.32254111551787035,0.6747834397906438
9811,quasi,0.399905013785108,0.8375310596997027
9812,dar,0.2544346982940975,0.5316786584516855
9813,curli,0.31071327775752344,0.6500879878028775
9814,bomber,0.4356209047144956,0.9128771237419804
9815,quash,0.29943324749855305,0.6264734389578746
9816,sensori,0.4045701046971494,0.8476915347436904
9817,hulk,0.3818981465820639,0.8000003770933146
9818,standoff,0.3135097071518176,0.6561482237620446
9819,horsesho,0.3094622250389759,0.6476553667591773
9820,introspect,0.3366466348318207,0.7048776417406759
9821,fandom,0.2881498243909516,0.6028456699518252
9822,offshor,0.4280323771506233,0.8972192525550446
9823,postgradu,0.39788422790029787,0.8338355625885941
9824,sledgehamm,0.2370774886199163,0.4954183433638977
9825,ridg,0.4234492092091513,0.8877061985220521
9826,recours,0.3142562452666733,0.6578893617773128
9827,naiv,0.354499725888318,0.7426144055700654
9828,buffalo,0.3678882020258397,0.7708555059874366
9829,dei,0.3318071633731285,0.6949136545073218
9830,reunion,0.4071449543501517,0.8535180890639641
9831,ters,0.2408082187787136,0.5033829051860551
9832,separatist,0.35723799961793257,0.7485021243523228
9833,battlefield,0.41236406614809984,0.8645806969895707
9834,extravagantli,0.1848011085664486,0.3855328400085165
9835,forearm,0.30791912767226903,0.6447560438915997
9836,serpent,0.3769651793232381,0.7901540964090747
9837,wal,0.2273081535932987,0.475064102264159
9838,dice,0.3648944217278811,0.7647975292193323
9839,overstep,0.2277593622990829,0.4760722230406775
9840,inextric,0.2654428935471802,0.5554896855428082
9841,showdown,0.3407542351424975,0.7141051787378134
9842,intox,0.37241021876878655,0.7807980454717277
9843,erp,0.3072299461434942,0.6435447977486171
9844,boil,0.4272609725369759,0.8963527299528812
9845,groov,0.4006048132119488,0.8402197632358407
9846,waver,0.2692859947101097,0.5636968537192129
9847,uncloth,0.15564148989624016,0.3243349325958048
9848,prefect,0.3416734077088649,0.7162423232809606
9849,preempt,0.27788118892434543,0.5818826836625919
9850,breakup,0.3747946849957831,0.7860542784773759
9851,disprov,0.3267353017223645,0.6848438169845094
9852,stringer,0.2361514976075985,0.4940843708540033
9853,norman,0.3059305895845791,0.6411282267046742
9854,cuckoo,0.3144674520724763,0.6591198009515961
9855,paranoid,0.3366968226137004,0.7059913562161448
9856,oblivi,0.2938316337062227,0.6156788360689078
9857,unceremoni,0.2036092977340765,0.4255694312232742
9858,obedi,0.3737565865732181,0.7841345071467574
9859,cyanid,0.3212205018530849,0.6735086415429908
9860,birmingham,0.2609565621108452,0.5465290194665592
9861,atrium,0.2833933673437835,0.5938587643167876
9862,wolv,0.3983666375523347,0.836237904315975
9863,elicit,0.37323037871363496,0.7833083162105694
9864,carolina,0.3048055483448059,0.6391128333700195
9865,spindl,0.31811570230170594,0.6671806384652982
9866,todd,0.2372070442006431,0.4966164231249761
9867,fresco,0.3480567873856639,0.7303710008505158
9868,lifeboat,0.3351902540929952,0.7032671525737445
9869,hôtel,0.2389412700641497,0.5003568475169917
9870,sane,0.30585905390933066,0.6415008979620033
9871,stapl,0.4022361259855687,0.8448583983123295
9872,frantic,0.3081032996986707,0.6464392401898835
9873,squeak,0.2393482457785735,0.5014140518883508
9874,hideout,0.31352817050599424,0.6579555468735871
9875,birthrat,0.21611883530504736,0.4524804543236826
9876,conniv,0.2446079461200139,0.5126021748711795
9877,perimet,0.3619809506642397,0.760279720568137
9878,margaret,0.2712658635515999,0.5689184879322365
9879,picasso,0.22258435539656407,0.4662336425422106
9880,comrad,0.3760743497625063,0.7901647080000423
9881,ski,0.42542310964433694,0.8943516445790619
9882,emit,0.4260966575868103,0.8958198785934656
9883,underst,0.2905026648153685,0.6096635360901146
9884,ventil,0.3937325791877896,0.8275758755345551
9885,alumni,0.4127254554006831,0.8676793813600121
9886,stella,0.22898617878240635,0.4799508129572172
9887,taxonomi,0.33979649386363586,0.713934501133782
9888,ammunit,0.4230577425617336,0.8897923506346448
9889,catchphras,0.3203930029625506,0.6730251295704167
9890,webcam,0.29843534415484185,0.6266642801121419
9891,extrajudici,0.3011524064223829,0.6324157289458525
9892,cul,0.255532595036868,0.5361437781397287
9893,eu,0.3598419621361113,0.7564698703212202
9894,oscil,0.4045732113953543,0.8510075451804919
9895,enmiti,0.3009890929047019,0.6323084814153644
9896,serendipit,0.20356324707726647,0.42653010915694856
9897,edinburgh,0.35485901520227503,0.7461247996718214
9898,utilitarian,0.3629355361523077,0.7631876000837315
9899,adequaci,0.2651128289730894,0.5565825626582951
9900,bourgeoisi,0.34057048935305434,0.7159998181371964
9901,vowel,0.4315807422865181,0.9082957882032784
9902,guru,0.4113459889550463,0.8656733274698767
9903,chicken,0.440231217159501,0.9267057215027086
9904,trojan,0.3216811036592563,0.6762471490470293
9905,appetit,0.35025517305303433,0.7366272086910601
9906,prankster,0.25548755678000445,0.5364021482812913
9907,trio,0.4254213656440105,0.8955194776858909
9908,infinit,0.4446848084186421,0.9362443590969984
9909,sil,0.2590615644409148,0.5440217588187948
9910,onscreen,0.3211240837257363,0.6751946505261217
9911,vent,0.3771535885647748,0.7936393537606816
9912,respit,0.2721819899440575,0.571801983668215
